outlet,Date,Attribute,Value,Day Name,Brand,Month,Channel
Naivas Super Centre Machakos,27/04/2025,Acnes Creamy Was 100G,2,Sunday,Acnes ,April,Naivas 
Naivas Super Centre Machakos,27/04/2025,Acnes Creamy Wash 50G,3,Sunday,Acnes ,April,Naivas 
Naivas Super Centre Machakos,27/04/2025,Acnes Mentholatum Bar Soap,3,Sunday,Acnes ,April,Naivas 
Naivas Super Centre Machakos,27/04/2025,Acnes Moisturiser,2,Sunday,Acnes ,April,Naivas 
Naivas Super Centre Machakos,27/04/2025,Acnes Scar Care,1,Sunday,Acnes ,April,Naivas 
Naivas Super Centre Machakos,27/04/2025,Acnes Care Kit,1,Sunday,Acnes ,April,Naivas 
Naivas Kitengela,27/04/2025,Acnes Creamy Was 100G,2,Sunday,Acnes ,April,Naivas 
Naivas Kitengela,27/04/2025,Acnes Mentholatum Bar Soap,3,Sunday,Acnes ,April,Naivas 
Naivas Kitengela,27/04/2025,Acnes Moisturiser,2,Sunday,Acnes ,April,Naivas 
Naivas Kitengela,27/04/2025,Acnes Scar Care,1,Sunday,Acnes ,April,Naivas 
Naivas Kitengela,27/04/2025,Acnes Soothing Toner,1,Sunday,Acnes ,April,Naivas 
Naivas Kitengela,27/04/2025,Acnes Multi Vimani Cleanser,2,Sunday,Acnes ,April,Naivas 
Naivas Kitengela,27/04/2025,Acnes Care Kit,1,Sunday,Acnes ,April,Naivas 
Naivas Gateway,27/04/2025,Acnes Creamy Was 100G,2,Sunday,Acnes ,April,Naivas 
Naivas Gateway,27/04/2025,Acnes Creamy Wash 50G,1,Sunday,Acnes ,April,Naivas 
Naivas Gateway,27/04/2025,Acnes Mentholatum Bar Soap,3,Sunday,Acnes ,April,Naivas 
Naivas Gateway,27/04/2025,Acnes Moisturiser,2,Sunday,Acnes ,April,Naivas 
Naivas Gateway,27/04/2025,Acnes Scar Care,2,Sunday,Acnes ,April,Naivas 
Naivas Gateway,27/04/2025,Acnes Sealing Gel,1,Sunday,Acnes ,April,Naivas 
Carrefour Rongai,27/04/2025,Acnes Creamy Wash 50G,2,Sunday,Acnes ,April,Carrefour 
Carrefour Rongai,27/04/2025,Acnes Moisturiser,3,Sunday,Acnes ,April,Carrefour 
Carrefour Rongai,27/04/2025,Acnes Scar Care,4,Sunday,Acnes ,April,Carrefour 
Carrefour Rongai,27/04/2025,Acnes Multi Vimani Cleanser,3,Sunday,Acnes ,April,Carrefour 
Carrefour Rongai,27/04/2025,Acnes Sealing Gel,2,Sunday,Acnes ,April,Carrefour 
Carrefour Two Rivers,27/04/2025,Acnes Creamy Wash 50G,4,Sunday,Acnes ,April,Carrefour 
Carrefour Two Rivers,27/04/2025,Acnes Mentholatum Bar Soap,2,Sunday,Acnes ,April,Carrefour 
Carrefour Two Rivers,27/04/2025,Acnes Scar Care,1,Sunday,Acnes ,April,Carrefour 
Carrefour Two Rivers,27/04/2025,Acnes Soothing Toner,1,Sunday,Acnes ,April,Carrefour 
Carrefour Two Rivers,27/04/2025,Acnes Multi Vimani Cleanser,1,Sunday,Acnes ,April,Carrefour 
Hinata Pharmacy,24/04/2025,Melano Cc Moistruriser,4,Thursday,Melano ,April,Hinata 
Hinata Pharmacy,24/04/2025,Melano Cc Sheet Mask,3,Thursday,Melano ,April,Hinata 
Hinata Pharmacy,24/04/2025,Melano Cc Spot Essence,5,Thursday,Melano ,April,Hinata 
Yaya Cosmetics,24/04/2025,Melano Cc Moistruriser,5,Thursday,Melano ,April,Yaya 
Yaya Cosmetics,24/04/2025,Melano Cc Sheet Mask,2,Thursday,Melano ,April,Yaya 
Yaya Cosmetics,24/04/2025,Melano Cc Spot Essence,1,Thursday,Melano ,April,Yaya 
Carrefour Sarit,25/04/2025,Melano Cc Sheet Mask,11,Friday,Melano ,April,Carrefour 
Naivas Capital,25/04/2025,Melano Cc Moistruriser,1,Friday,Melano ,April,Naivas 
Naivas Capital,25/04/2025,Melano Cc Spot Essence,1,Friday,Melano ,April,Naivas 
Carrefour Mega,25/04/2025,Melano Cc Moistruriser,1,Friday,Melano ,April,Carrefour 
Carrefour Mega,25/04/2025,Melano Cc Sheet Mask,2,Friday,Melano ,April,Carrefour 
Carrefour Mega,25/04/2025,Melano Cc Spot Essence,2,Friday,Melano ,April,Carrefour 
Naivas Imara,25/04/2025,Melano Cc Moistruriser,1,Friday,Melano ,April,Naivas 
Naivas Imara,25/04/2025,Melano Cc Sheet Mask,1,Friday,Melano ,April,Naivas 
Naivas Imara,25/04/2025,Melano Cc Spot Essence,2,Friday,Melano ,April,Naivas 
Naivas Westside,25/04/2025,Melano Cc Moistruriser,1,Friday,Melano ,April,Naivas 
Naivas Westside,25/04/2025,Melano Cc Sheet Mask,1,Friday,Melano ,April,Naivas 
Naivas Westside,25/04/2025,Melano Cc Spot Essence,1,Friday,Melano ,April,Naivas 
Naivas Nyali,25/04/2025,Melano Cc Moistruriser,1,Friday,Melano ,April,Naivas 
Naivas Nyali,25/04/2025,Melano Cc Sheet Mask,2,Friday,Melano ,April,Naivas 
Hinata Pharmacy,25/04/2025,Melano Cc Moistruriser,5,Friday,Melano ,April,Hinata 
Hinata Pharmacy,25/04/2025,Melano Cc Sheet Mask,4,Friday,Melano ,April,Hinata 
Hinata Pharmacy,25/04/2025,Melano Cc Spot Essence,4,Friday,Melano ,April,Hinata 
Yaya Cosmetics,25/04/2025,Melano Cc Moistruriser,3,Friday,Melano ,April,Yaya 
Yaya Cosmetics,25/04/2025,Melano Cc Sheet Mask,5,Friday,Melano ,April,Yaya 
Yaya Cosmetics,25/04/2025,Melano Cc Spot Essence,3,Friday,Melano ,April,Yaya 
Carrefour Mega,26/04/2025,Melano Cc Moistruriser,2,Saturday,Melano ,April,Carrefour 
Carrefour Mega,26/04/2025,Melano Cc Sheet Mask,1,Saturday,Melano ,April,Carrefour 
Carrefour Mega,26/04/2025,Melano Cc Spot Essence,2,Saturday,Melano ,April,Carrefour 
Carrefour Junction,26/04/2025,Melano Cc Moistruriser,2,Saturday,Melano ,April,Carrefour 
Carrefour Junction,26/04/2025,Melano Cc Sheet Mask,4,Saturday,Melano ,April,Carrefour 
Carrefour Junction,26/04/2025,Melano Cc Spot Essence,4,Saturday,Melano ,April,Carrefour 
Naivas Greenspan,26/04/2025,Melano Cc Moistruriser,2,Saturday,Melano ,April,Naivas 
Naivas Greenspan,26/04/2025,Melano Cc Sheet Mask,2,Saturday,Melano ,April,Naivas 
Naivas Greenspan,26/04/2025,Melano Cc Spot Essence,1,Saturday,Melano ,April,Naivas 
Naivas Capital,26/04/2025,Melano Cc Moistruriser,3,Saturday,Melano ,April,Naivas 
Naivas Capital,26/04/2025,Melano Cc Sheet Mask,1,Saturday,Melano ,April,Naivas 
Naivas Capital,26/04/2025,Melano Cc Spot Essence,3,Saturday,Melano ,April,Naivas 
Carrefour Galleria,26/04/2025,Melano Cc Moistruriser,2,Saturday,Melano ,April,Carrefour 
Carrefour Galleria,26/04/2025,Melano Cc Sheet Mask,3,Saturday,Melano ,April,Carrefour 
Carrefour Galleria,26/04/2025,Melano Cc Spot Essence,2,Saturday,Melano ,April,Carrefour 
Hinata Pharmacy,26/04/2025,Melano Cc Moistruriser,2,Saturday,Melano ,April,Hinata 
Hinata Pharmacy,26/04/2025,Melano Cc Sheet Mask,7,Saturday,Melano ,April,Hinata 
Hinata Pharmacy,26/04/2025,Melano Cc Spot Essence,4,Saturday,Melano ,April,Hinata 
Carrefour Hub,26/04/2025,Melano Cc Moistruriser,2,Saturday,Melano ,April,Carrefour 
Carrefour Hub,26/04/2025,Melano Cc Spot Essence,2,Saturday,Melano ,April,Carrefour 
Naivas Westside,26/04/2025,Melano Cc Moistruriser,1,Saturday,Melano ,April,Naivas 
Naivas Westside,26/04/2025,Melano Cc Spot Essence,2,Saturday,Melano ,April,Naivas 
Naivas Simba,26/04/2025,Melano Cc Sheet Mask,3,Saturday,Melano ,April,Naivas 
Naivas Simba,26/04/2025,Melano Cc Spot Essence,3,Saturday,Melano ,April,Naivas 
Naivas Imara,26/04/2025,Melano Cc Moistruriser,1,Saturday,Melano ,April,Naivas 
Naivas Imara,26/04/2025,Melano Cc Sheet Mask,3,Saturday,Melano ,April,Naivas 
Naivas Imara,26/04/2025,Melano Cc Spot Essence,2,Saturday,Melano ,April,Naivas 
Yaya Cosmetics,26/04/2025,Melano Cc Moistruriser,4,Saturday,Melano ,April,Yaya 
Yaya Cosmetics,26/04/2025,Melano Cc Sheet Mask,5,Saturday,Melano ,April,Yaya 
Yaya Cosmetics,26/04/2025,Melano Cc Spot Essence,2,Saturday,Melano ,April,Yaya 
Naivas Nyali,26/04/2025,Melano Cc Moistruriser,1,Saturday,Melano ,April,Naivas 
Naivas Nyali,26/04/2025,Melano Cc Sheet Mask,2,Saturday,Melano ,April,Naivas 
Naivas Nyali,26/04/2025,Melano Cc Spot Essence,1,Saturday,Melano ,April,Naivas 
Naivas Simba,27/04/2025,Melano Cc Moistruriser,1,Sunday,Melano ,April,Naivas 
Naivas Simba,27/04/2025,Melano Cc Sheet Mask,2,Sunday,Melano ,April,Naivas 
Naivas Simba,27/04/2025,Melano Cc Spot Essence,2,Sunday,Melano ,April,Naivas 
Carrefour Junction,27/04/2025,Melano Cc Moistruriser,3,Sunday,Melano ,April,Carrefour 
Carrefour Junction,27/04/2025,Melano Cc Sheet Mask,5,Sunday,Melano ,April,Carrefour 
Carrefour Junction,27/04/2025,Melano Cc Spot Essence,3,Sunday,Melano ,April,Carrefour 
Carrefour Hub,27/04/2025,Melano Cc Moistruriser,1,Sunday,Melano ,April,Carrefour 
Carrefour Hub,27/04/2025,Melano Cc Spot Essence,2,Sunday,Melano ,April,Carrefour 
Naivas Greenspan,27/04/2025,Melano Cc Moistruriser,3,Sunday,Melano ,April,Naivas 
Naivas Greenspan,27/04/2025,Melano Cc Spot Essence,4,Sunday,Melano ,April,Naivas 
Carrefour Galleria,27/04/2025,Melano Cc Moistruriser,1,Sunday,Melano ,April,Carrefour 
Carrefour Galleria,27/04/2025,Melano Cc Spot Essence,1,Sunday,Melano ,April,Carrefour 
Hinata Pharmacy,27/04/2025,Melano Cc Moistruriser,3,Sunday,Melano ,April,Hinata 
Hinata Pharmacy,27/04/2025,Melano Cc Spot Essence,4,Sunday,Melano ,April,Hinata 
Yaya Cosmetics,27/04/2025,Melano Cc Moistruriser,1,Sunday,Melano ,April,Yaya 
Yaya Cosmetics,27/04/2025,Melano Cc Spot Essence,1,Sunday,Melano ,April,Yaya 
Naivas Simba,04/05/2025,Melano Cc Moistruriser,2,Sunday,Melano ,May,Naivas 
Naivas Simba,04/05/2025,Melano Cc Sheet Mask,4,Sunday,Melano ,May,Naivas 
Naivas Simba,04/05/2025,Melano Cc Spot Essence,3,Sunday,Melano ,May,Naivas 
Carrefour Junction,04/05/2025,Melano Cc Moistruriser,2,Sunday,Melano ,May,Carrefour 
Carrefour Junction,04/05/2025,Melano Cc Sheet Mask,4,Sunday,Melano ,May,Carrefour 
Carrefour Junction,04/05/2025,Melano Cc Spot Essence,5,Sunday,Melano ,May,Carrefour 
Carrefour Hub,04/05/2025,Melano Cc Moistruriser,2,Sunday,Melano ,May,Carrefour 
Carrefour Hub,04/05/2025,Melano Cc Spot Essence,3,Sunday,Melano ,May,Carrefour 
Naivas Greenspan,04/05/2025,Melano Cc Moistruriser,1,Sunday,Melano ,May,Naivas 
Naivas Greenspan,04/05/2025,Melano Cc Sheet Mask,3,Sunday,Melano ,May,Naivas 
Naivas Greenspan,04/05/2025,Melano Cc Spot Essence,2,Sunday,Melano ,May,Naivas 
Carrefour Galleria,04/05/2025,Melano Cc Spot Essence,2,Sunday,Melano ,May,Carrefour 
Carrefour Sarit,04/05/2025,Melano Cc Moistruriser,5,Sunday,Melano ,May,Carrefour 
Carrefour Sarit,04/05/2025,Melano Cc Sheet Mask,12,Sunday,Melano ,May,Carrefour 
Carrefour Sarit,04/05/2025,Melano Cc Spot Essence,6,Sunday,Melano ,May,Carrefour 
Carrefour Mega,03/05/2025,Melano Cc Moistruriser,2,Saturday,Melano ,May,Carrefour 
Carrefour Mega,03/05/2025,Melano Cc Spot Essence,3,Saturday,Melano ,May,Carrefour 
Carrefour Junction,03/05/2025,Melano Cc Moistruriser,4,Saturday,Melano ,May,Carrefour 
Carrefour Junction,03/05/2025,Melano Cc Sheet Mask,3,Saturday,Melano ,May,Carrefour 
Carrefour Junction,03/05/2025,Melano Cc Spot Essence,4,Saturday,Melano ,May,Carrefour 
Naivas Greenspan,03/05/2025,Melano Cc Moistruriser,4,Saturday,Melano ,May,Naivas 
Naivas Greenspan,03/05/2025,Melano Cc Sheet Mask,2,Saturday,Melano ,May,Naivas 
Naivas Greenspan,03/05/2025,Melano Cc Spot Essence,2,Saturday,Melano ,May,Naivas 
Naivas Capital,03/05/2025,Melano Cc Moistruriser,1,Saturday,Melano ,May,Naivas 
Naivas Capital,03/05/2025,Melano Cc Sheet Mask,2,Saturday,Melano ,May,Naivas 
Naivas Capital,03/05/2025,Melano Cc Spot Essence,4,Saturday,Melano ,May,Naivas 
Carrefour Galleria,03/05/2025,Melano Cc Moistruriser,2,Saturday,Melano ,May,Carrefour 
Carrefour Galleria,03/05/2025,Melano Cc Spot Essence,1,Saturday,Melano ,May,Carrefour 
Hinata Pharmacy,03/05/2025,Melano Cc Moistruriser,4,Saturday,Melano ,May,Hinata 
Carrefour Hub,03/05/2025,Melano Cc Moistruriser,3,Saturday,Melano ,May,Carrefour 
Carrefour Hub,03/05/2025,Melano Cc Spot Essence,3,Saturday,Melano ,May,Carrefour 
Naivas Westside,03/05/2025,Melano Cc Sheet Mask,2,Saturday,Melano ,May,Naivas 
Naivas Westside,03/05/2025,Melano Cc Spot Essence,1,Saturday,Melano ,May,Naivas 
Naivas Simba,03/05/2025,Melano Cc Moistruriser,1,Saturday,Melano ,May,Naivas 
Naivas Simba,03/05/2025,Melano Cc Sheet Mask,3,Saturday,Melano ,May,Naivas 
Naivas Simba,03/05/2025,Melano Cc Spot Essence,3,Saturday,Melano ,May,Naivas 
Naivas Imara,03/05/2025,Melano Cc Moistruriser,1,Saturday,Melano ,May,Naivas 
Naivas Imara,03/05/2025,Melano Cc Sheet Mask,3,Saturday,Melano ,May,Naivas 
Naivas Imara,03/05/2025,Melano Cc Spot Essence,2,Saturday,Melano ,May,Naivas 
Carrefour Sarit,03/05/2025,Melano Cc Moistruriser,4,Saturday,Melano ,May,Carrefour 
Carrefour Sarit,03/05/2025,Melano Cc Sheet Mask,10,Saturday,Melano ,May,Carrefour 
Carrefour Sarit,03/05/2025,Melano Cc Spot Essence,6,Saturday,Melano ,May,Carrefour 
Naivas Nyali,03/05/2025,Melano Cc Moistruriser,3,Saturday,Melano ,May,Naivas 
Naivas Nyali,03/05/2025,Melano Cc Sheet Mask,2,Saturday,Melano ,May,Naivas 
Carrefour Sarit,02/05/2025,Melano Cc Moistruriser,4,Friday,Melano ,May,Carrefour 
Carrefour Sarit,02/05/2025,Melano Cc Sheet Mask,7,Friday,Melano ,May,Carrefour 
Carrefour Sarit,02/05/2025,Melano Cc Spot Essence,5,Friday,Melano ,May,Carrefour 
Naivas Capital,02/05/2025,Melano Cc Moistruriser,2,Friday,Melano ,May,Naivas 
Naivas Capital,02/05/2025,Melano Cc Spot Essence,2,Friday,Melano ,May,Naivas 
Carrefour Mega,02/05/2025,Melano Cc Moistruriser,3,Friday,Melano ,May,Carrefour 
Carrefour Mega,02/05/2025,Melano Cc Sheet Mask,1,Friday,Melano ,May,Carrefour 
Carrefour Mega,02/05/2025,Melano Cc Spot Essence,3,Friday,Melano ,May,Carrefour 
Naivas Imara,02/05/2025,Melano Cc Moistruriser,5,Friday,Melano ,May,Naivas 
Naivas Imara,02/05/2025,Melano Cc Sheet Mask,3,Friday,Melano ,May,Naivas 
Naivas Imara,02/05/2025,Melano Cc Spot Essence,3,Friday,Melano ,May,Naivas 
Naivas Westside,02/05/2025,Melano Cc Moistruriser,1,Friday,Melano ,May,Naivas 
Naivas Westside,02/05/2025,Melano Cc Spot Essence,1,Friday,Melano ,May,Naivas 
Naivas Nyali,02/05/2025,Melano Cc Moistruriser,3,Friday,Melano ,May,Naivas 
Naivas Nyali,02/05/2025,Melano Cc Sheet Mask,4,Friday,Melano ,May,Naivas 
Beauty Essence,02/05/2025,Melano Cc Moistruriser,1,Friday,Melano ,May,Beauty 
Beauty Essence,02/05/2025,Melano Cc Sheet Mask,3,Friday,Melano ,May,Beauty 
Beauty Essence,02/05/2025,Melano Cc Spot Essence,5,Friday,Melano ,May,Beauty 
Sterling Cosmetics,29/04/2025,Melano Cc Moistruriser,3,Tuesday,Melano ,April,Sterling 
Sterling Cosmetics,29/04/2025,Melano Cc Spot Essence,2,Tuesday,Melano ,April,Sterling 
Goodlife Greenspan,29/04/2025,Melano Cc Moistruriser,4,Tuesday,Melano ,April,Goodlife 
Goodlife Greenspan,29/04/2025,Melano Cc Sheet Mask,5,Tuesday,Melano ,April,Goodlife 
Goodlife Greenspan,29/04/2025,Melano Cc Spot Essence,3,Tuesday,Melano ,April,Goodlife 
Sterling Cosmetics,30/04/2025,Melano Cc Moistruriser,5,Wednesday,Melano ,April,Sterling 
Sterling Cosmetics,30/04/2025,Melano Cc Spot Essence,2,Wednesday,Melano ,April,Sterling 
Goodlife Greenspan,30/04/2025,Melano Cc Moistruriser,3,Wednesday,Melano ,April,Goodlife 
Goodlife Greenspan,30/04/2025,Melano Cc Sheet Mask,5,Wednesday,Melano ,April,Goodlife 
Goodlife Greenspan,30/04/2025,Melano Cc Spot Essence,3,Wednesday,Melano ,April,Goodlife 
Naivas Buruburu,04/05/2025,Acnes Creamy Wash 50G,2,Sunday,Acnes ,May,Naivas 
Naivas Buruburu,04/05/2025,Acnes Mentholatum Bar Soap,5,Sunday,Acnes ,May,Naivas 
Naivas Buruburu,04/05/2025,Acnes Scar Care,1,Sunday,Acnes ,May,Naivas 
Naivas Buruburu,04/05/2025,Acnes Multi Vimani Cleanser,2,Sunday,Acnes ,May,Naivas 
Naivas Buruburu,04/05/2025,Acnes Sealing Gel,1,Sunday,Acnes ,May,Naivas 
Naivas Juja,04/05/2025,Acnes Creamy Was 100G,1,Sunday,Acnes ,May,Naivas 
Naivas Juja,04/05/2025,Acnes Creamy Wash 50G,2,Sunday,Acnes ,May,Naivas 
Naivas Juja,04/05/2025,Acnes Mentholatum Bar Soap,1,Sunday,Acnes ,May,Naivas 
Naivas Juja,04/05/2025,Acnes Scar Care,2,Sunday,Acnes ,May,Naivas 
Naivas Juja,04/05/2025,Acnes Soothing Toner,2,Sunday,Acnes ,May,Naivas 
Naivas Juja,04/05/2025,Acnes Multi Vimani Cleanser,1,Sunday,Acnes ,May,Naivas 
Naivas Juja,04/05/2025,Acnes Sealing Gel,2,Sunday,Acnes ,May,Naivas 
Naivas Likoni,04/05/2025,Acnes Creamy Wash 50G,3,Sunday,Acnes ,May,Naivas 
Naivas Likoni,04/05/2025,Acnes Mentholatum Bar Soap,3,Sunday,Acnes ,May,Naivas 
Naivas Likoni,04/05/2025,Acnes Moisturiser,2,Sunday,Acnes ,May,Naivas 
Naivas Likoni,04/05/2025,Acnes Multi Vimani Cleanser,1,Sunday,Acnes ,May,Naivas 
Naivas Likoni,04/05/2025,Acnes Care Kit,1,Sunday,Acnes ,May,Naivas 
Naivas Likoni,04/05/2025,Acnes Sealing Gel,2,Sunday,Acnes ,May,Naivas 
Naivas Super Centre Machakos,04/05/2025,Acnes Creamy Was 100G,1,Sunday,Acnes ,May,Naivas 
Naivas Super Centre Machakos,04/05/2025,Acnes Mentholatum Bar Soap,3,Sunday,Acnes ,May,Naivas 
Naivas Super Centre Machakos,04/05/2025,Acnes Moisturiser,2,Sunday,Acnes ,May,Naivas 
Naivas Super Centre Machakos,04/05/2025,Acnes Scar Care,2,Sunday,Acnes ,May,Naivas 
Naivas Super Centre Machakos,04/05/2025,Acnes Multi Vimani Cleanser,2,Sunday,Acnes ,May,Naivas 
Naivas Super Centre Machakos,04/05/2025,Acnes Sealing Gel,1,Sunday,Acnes ,May,Naivas 
Naivas Gateway,04/05/2025,Acnes Creamy Wash 50G,2,Sunday,Acnes ,May,Naivas 
Naivas Gateway,04/05/2025,Acnes Mentholatum Bar Soap,3,Sunday,Acnes ,May,Naivas 
Naivas Gateway,04/05/2025,Acnes Moisturiser,1,Sunday,Acnes ,May,Naivas 
Naivas Gateway,04/05/2025,Acnes Scar Care,1,Sunday,Acnes ,May,Naivas 
Naivas Gateway,04/05/2025,Acnes C10,1,Sunday,Acnes ,May,Naivas 
Naivas Gateway,04/05/2025,Acnes Multi Vimani Cleanser,1,Sunday,Acnes ,May,Naivas 
Naivas Gateway,04/05/2025,Acnes Sealing Gel,1,Sunday,Acnes ,May,Naivas 
Carrefour Rongai,04/05/2025,Acnes Mentholatum Bar Soap,4,Sunday,Acnes ,May,Carrefour 
Carrefour Rongai,04/05/2025,Acnes Moisturiser,3,Sunday,Acnes ,May,Carrefour 
Carrefour Rongai,04/05/2025,Acnes Scar Care,2,Sunday,Acnes ,May,Carrefour 
Carrefour Rongai,04/05/2025,Acnes Multi Vimani Cleanser,1,Sunday,Acnes ,May,Carrefour 
Carrefour Rongai,04/05/2025,Acnes Sealing Gel,1,Sunday,Acnes ,May,Carrefour 
Carrefour Two Rivers,04/05/2025,Acnes Creamy Wash 50G,3,Sunday,Acnes ,May,Carrefour 
Carrefour Two Rivers,04/05/2025,Acnes Soothing Toner,1,Sunday,Acnes ,May,Carrefour 
Naivas Super Cente Machakos,03/05/2025,Acnes Mentholatum Bar Soap,2,Saturday,Acnes ,May,Naivas 
Naivas Super Cente Machakos,03/05/2025,Acnes Moisturiser,4,Saturday,Acnes ,May,Naivas 
Naivas Super Cente Machakos,03/05/2025,Acnes C10,1,Saturday,Acnes ,May,Naivas 
Naivas Super Cente Machakos,03/05/2025,Acnes Multi Vimani Cleanser,3,Saturday,Acnes ,May,Naivas 
Naivas Likoni,03/05/2025,Acnes Creamy Was 100G,2,Saturday,Acnes ,May,Naivas 
Naivas Likoni,03/05/2025,Acnes Creamy Wash 50G,2,Saturday,Acnes ,May,Naivas 
Naivas Likoni,03/05/2025,Acnes Mentholatum Bar Soap,4,Saturday,Acnes ,May,Naivas 
Naivas Likoni,03/05/2025,Acnes Moisturiser,4,Saturday,Acnes ,May,Naivas 
Naivas Likoni,03/05/2025,Acnes Scar Care,1,Saturday,Acnes ,May,Naivas 
Naivas Likoni,03/05/2025,Acnes Soothing Toner,1,Saturday,Acnes ,May,Naivas 
Naivas Kitengela,03/05/2025,Acnes Creamy Was 100G,1,Saturday,Acnes ,May,Naivas 
Naivas Kitengela,03/05/2025,Acnes Mentholatum Bar Soap,3,Saturday,Acnes ,May,Naivas 
Naivas Kitengela,03/05/2025,Acnes Moisturiser,3,Saturday,Acnes ,May,Naivas 
Naivas Kitengela,03/05/2025,Acnes Soothing Toner,1,Saturday,Acnes ,May,Naivas 
Naivas Kitengela,03/05/2025,Acnes Multi Vimani Cleanser,1,Saturday,Acnes ,May,Naivas 
Naivas Kitengela,03/05/2025,Acnes Sealing Gel,1,Saturday,Acnes ,May,Naivas 
Naivas Gateway,03/05/2025,Acnes Creamy Wash 50G,2,Saturday,Acnes ,May,Naivas 
Naivas Gateway,03/05/2025,Acnes Mentholatum Bar Soap,2,Saturday,Acnes ,May,Naivas 
Naivas Gateway,03/05/2025,Acnes Scar Care,1,Saturday,Acnes ,May,Naivas 
Naivas Gateway,03/05/2025,Acnes C10,1,Saturday,Acnes ,May,Naivas 
Naivas Gateway,03/05/2025,Acnes Sealing Gel,1,Saturday,Acnes ,May,Naivas 
Naivas Buruburu,03/05/2025,Acnes Mentholatum Bar Soap,3,Saturday,Acnes ,May,Naivas 
Naivas Buruburu,03/05/2025,Acnes Moisturiser,1,Saturday,Acnes ,May,Naivas 
Naivas Buruburu,03/05/2025,Acnes Scar Care,1,Saturday,Acnes ,May,Naivas 
Naivas Buruburu,03/05/2025,Acnes Soothing Toner,2,Saturday,Acnes ,May,Naivas 
Naivas Juja,03/05/2025,Acnes Mentholatum Bar Soap,4,Saturday,Acnes ,May,Naivas 
Naivas Juja,03/05/2025,Acnes Scar Care,1,Saturday,Acnes ,May,Naivas 
Naivas Juja,03/05/2025,Acnes Soothing Toner,1,Saturday,Acnes ,May,Naivas 
Carrefour Two Rivers,03/05/2025,Acnes Creamy Wash 50G,2,Saturday,Acnes ,May,Carrefour 
Carrefour Two Rivers,03/05/2025,Acnes Scar Care,1,Saturday,Acnes ,May,Carrefour 
Carrefour Two Rivers,03/05/2025,Acnes Soothing Toner,1,Saturday,Acnes ,May,Carrefour 
Carrefour Two Rivers,03/05/2025,Acnes Multi Vimani Cleanser,1,Saturday,Acnes ,May,Carrefour 
Carrefour Rongai,03/05/2025,Acnes Mentholatum Bar Soap,3,Saturday,Acnes ,May,Carrefour 
Carrefour Rongai,03/05/2025,Acnes Moisturiser,1,Saturday,Acnes ,May,Carrefour 
Carrefour Rongai,03/05/2025,Acnes Scar Care,2,Saturday,Acnes ,May,Carrefour 
Carrefour Rongai,03/05/2025,Acnes Multi Vimani Cleanser,1,Saturday,Acnes ,May,Carrefour 
Naivas Westlands,03/05/2025,Acnes Creamy Wash 50G,1,Saturday,Acnes ,May,Naivas 
Naivas Westlands,03/05/2025,Acnes Mentholatum Bar Soap,2,Saturday,Acnes ,May,Naivas 
Naivas Westlands,03/05/2025,Acnes Moisturiser,2,Saturday,Acnes ,May,Naivas 
Naivas Westlands,03/05/2025,Acnes Soothing Toner,1,Saturday,Acnes ,May,Naivas 
Naivas Westlands,03/05/2025,Acnes Sealing Gel,1,Saturday,Acnes ,May,Naivas 
Naivas Westlands,02/05/2025,Acnes Creamy Was 100G,2,Friday,Acnes ,May,Naivas 
Naivas Westlands,02/05/2025,Acnes Mentholatum Bar Soap,1,Friday,Acnes ,May,Naivas 
Naivas Westlands,02/05/2025,Acnes Moisturiser,2,Friday,Acnes ,May,Naivas 
Naivas Westlands,02/05/2025,Acnes Soothing Toner,1,Friday,Acnes ,May,Naivas 
Naivas Westlands,02/05/2025,Acnes Multi Vimani Cleanser,1,Friday,Acnes ,May,Naivas 
Carrefour Mega,11/05/2025,Melano Cc Moistruriser,2,Sunday,Melano ,May,Carrefour 
Carrefour Mega,11/05/2025,Melano Cc Spot Essence,3,Sunday,Melano ,May,Carrefour 
Carrefour Junction,11/05/2025,Melano Cc Moistruriser,7,Sunday,Melano ,May,Carrefour 
Carrefour Junction,11/05/2025,Melano Cc Sheet Mask,10,Sunday,Melano ,May,Carrefour 
Carrefour Junction,11/05/2025,Melano Cc Spot Essence,5,Sunday,Melano ,May,Carrefour 
Carrefour Hub,11/05/2025,Melano Cc Moistruriser,1,Sunday,Melano ,May,Carrefour 
Carrefour Hub,11/05/2025,Melano Cc Spot Essence,3,Sunday,Melano ,May,Carrefour 
Goodlife Greenspan,11/05/2025,Melano Cc Moistruriser,3,Sunday,Melano ,May,Goodlife 
Goodlife Greenspan,11/05/2025,Melano Cc Sheet Mask,4,Sunday,Melano ,May,Goodlife 
Goodlife Greenspan,11/05/2025,Melano Cc Spot Essence,3,Sunday,Melano ,May,Goodlife 
Carrefour Galleria,11/05/2025,Melano Cc Moistruriser,1,Sunday,Melano ,May,Carrefour 
Carrefour Sarit,11/05/2025,Melano Cc Moistruriser,4,Sunday,Melano ,May,Carrefour 
Carrefour Sarit,11/05/2025,Melano Cc Spot Essence,2,Sunday,Melano ,May,Carrefour 
Carrefour Mega,10/05/2025,Melano Cc Moistruriser,2,Saturday,Melano ,May,Carrefour 
Carrefour Mega,10/05/2025,Melano Cc Sheet Mask,2,Saturday,Melano ,May,Carrefour 
